time,usr_cpu,nice,kernel_cpu,idle,iowait,irq,softirq,steal,guest,guest_nice,ctx_switches,interrupts,soft_interrupts,syscalls,freq,load1,load5,load15,mem_total,mem_avail,mem_percent,mem_used,free,mem_active,inactive,buffers,cached,handles_num,pgpgin,pgpgout,fault,majflt,pgscank,pgsteal,pgfree,faultFlag
2022-04-06 02:39:09,6809950.33,4.61,812450.55,61031281.53,32581.27,0.0,7626.58,0.0,0.0,0.0,5086660990,12373261629,10119512147,0,2808.9538461538464,67.68,67.1,55.45,201184202752,171613093888,14.7,28481032192,153050947584,8326082560,8326082560,537907200,19114315776,12416,533276,659063214,17435940105,5694,0,0,116589565601,30
2022-04-06 02:40:10,6813441.32,4.61,812796.71,61031281.53,32581.27,0.0,7633.2,0.0,0.0,0.0,5086739390,12377756225,10124297860,0,2751.0307692307692,67.57,67.19,56.21,201184202752,171608211456,14.7,28485873664,153046032384,8326144000,8326144000,537907200,19114389504,12416,533276,659063846,17439648215,5694,0,0,116608015056,30
2022-04-06 02:41:10,6816925.0,4.61,813150.22,61031281.53,32581.27,0.0,7639.79,0.0,0.0,0.0,5086817990,12382259462,10129093785,0,2817.430769230769,67.84,67.32,56.94,201184202752,171586596864,14.7,28507496448,153024307200,8326160384,8326160384,537907200,19114491904,12288,533276,659064690,17443336355,5694,0,0,116626536086,0
2022-04-06 02:42:10,6820540.24,4.61,813371.35,61031281.53,32581.27,0.0,7647.18,0.0,0.0,0.0,5086893885,12386818813,10133951293,0,2811.6923076923076,67.18,67.23,57.56,201184202752,172207837184,14.4,27886256128,153645481984,8326164480,8326164480,537907200,19114557440,12288,533276,659065386,17447140648,5694,0,0,116646095355,0
2022-04-06 02:43:10,6824156.25,4.61,813591.91,61031281.54,32581.27,0.0,7654.39,0.0,0.0,0.0,5086969932,12391358362,10138762523,0,2782.876923076923,67.06,67.22,58.17,201184202752,172463063040,14.3,27631030272,153900253184,8326172672,8326172672,537907200,19115012096,12288,533276,659065850,17450961160,5694,0,0,116665681851,0
2022-04-06 02:44:10,6827778.19,4.61,813806.78,61031281.54,32581.27,0.0,7661.34,0.0,0.0,0.0,5087046266,12395882981,10143588315,0,2795.369230769231,66.94,67.15,58.71,201184202752,174019035136,13.5,26075054080,155456102400,8326160384,8326160384,537907200,19115139072,12288,533276,659066306,17454772612,5694,0,0,116685362480,0
2022-04-06 02:45:10,6831396.37,4.61,814024.97,61031281.55,32581.27,0.0,7668.75,0.0,0.0,0.0,5087122499,12400432864,10148439066,0,2815.123076923077,66.79,67.08,59.21,201184202752,171568193536,14.7,28525895680,153005367296,8326168576,8326168576,537907200,19115032576,12288,533276,659066846,17458540857,5694,0,0,116703923599,0
2022-04-06 02:46:10,6835016.51,4.61,814241.32,61031281.55,32581.27,0.0,7676.03,0.0,0.0,0.0,5087198702,12404969423,10153309512,0,2915.1384615384613,66.68,66.99,59.67,201184202752,171989291008,14.5,28104802304,153425645568,8326172672,8326172672,537907200,19115847680,12416,533276,659067386,17462332021,5694,0,0,116723523208,0
2022-04-06 02:47:10,6838632.79,4.61,814461.48,61031281.55,32581.27,0.0,7683.37,0.0,0.0,0.0,5087275387,12409502620,10158117211,0,2764.230769230769,66.85,66.99,60.13,201184202752,172487876608,14.3,27606216704,153923911680,8326176768,8326176768,537907200,19116167168,12416,533276,659067890,17466121177,5694,0,0,116743149509,0
2022-04-06 02:48:10,6842247.27,4.61,814683.57,61031281.57,32581.27,0.0,7690.55,0.0,0.0,0.0,5087352029,12414023889,10162924325,0,2794.2461538461544,66.96,67.0,60.57,201184202752,173794099200,13.6,26299994112,155229933568,8326180864,8326180864,537907200,19116367872,12416,533276,659068394,17469932234,5694,0,0,116762927288,0
2022-04-06 02:49:10,6845862.61,4.61,814904.73,61031281.58,32581.27,0.0,7697.81,0.0,0.0,0.0,5087428702,12418547429,10167762943,0,2812.9692307692308,66.78,66.95,60.95,201184202752,171561283584,14.7,28532809728,152997621760,8326189056,8326189056,537907200,19115864064,12416,533276,659068854,17473728511,5694,0,0,116781795374,0
2022-04-06 02:50:10,6849473.47,4.61,815130.3,61031281.58,32581.27,0.0,7705.16,0.0,0.0,0.0,5087506040,12423083158,10172620421,0,2778.876923076923,66.94,66.96,61.33,201184202752,171647102976,14.7,28446990336,153083432960,8326201344,8326201344,537907200,19115872256,12544,533276,659069526,17477574126,5694,0,0,116801701837,0
2022-04-06 02:51:10,6852822.77,4.61,815618.91,61031281.62,32581.49,0.0,7710.84,0.0,0.0,0.0,5087598877,12427487325,10177550083,0,2724.2923076923075,68.27,67.29,61.79,201184202752,172411133952,14.3,27681685504,152745717760,9398157312,9398157312,538820608,20217978880,12544,533304,659607050,17480825586,5694,0,0,116815645243,0
